【73V32】中学校学習指導要領（平成20年告示：平成27年一部改正）コード表　Ver 3.2,,,
教科等,No,学習指導要領テキスト,学習指導要領コード
保健体育,1095,(1) 次の運動について，記録の向上や競争の楽しさや喜びを味わい，泳法を身に付けることができるようにする。,73G12A3410000000
保健体育,1096,ア  クロールでは，手と足，呼吸のバランスをとり速く泳ぐこと。,73G12A3411000000
保健体育,1097,イ  平泳ぎでは，手と足，呼吸のバランスをとり長く泳ぐこと。,73G12A3412000000
保健体育,1098,ウ  背泳ぎでは，手と足，呼吸のバランスをとり泳ぐこと。,73G12A3413000000
保健体育,1099,エ　バタフライでは，手と足，呼吸のバランスをとり泳ぐこと。,73G12A3414000000
保健体育,1100,(2) 水泳に積極的に取り組むとともに，勝敗などを認め，ルールやマナーを守ろうとすること，分担した役割を果たそうとすることなどや，水泳の事故防止に関する心得など健康・安全に気を配ることができるようにする。,73G12A3420000000
保健体育,1101,(3) 水泳の特性や成り立ち，技術の名称や行い方，関連して高まる体力などを理解し，課題に応じた運動の取り組み方を工夫できるようにする。,73G12A3430000000
保健体育,1102,Ｅ  球技,73G12A3500000000
保健体育,1103,(1) 次の運動について，勝敗を競う楽しさや喜びを味わい，基本的な技能や仲間と連携した動きでゲームが展開できるようにする。,73G12A3510000000
保健体育,1104,ア　ゴール型では，ボール操作と空間に走り込むなどの動きによってゴール前での攻防を展開すること。,73G12A3511000000
保健体育,1105,イ　ネット型では，ボールや用具の操作と定位置に戻るなどの動きによって空いた場所をめぐる攻防を展開すること。,73G12A3512000000
保健体育,1106,ウ　ベースボール型では，基本的なバット操作と走塁での攻撃，ボール操作と定位置での守備などによって攻防を展開すること。,73G12A3513000000
保健体育,1107,(2) 球技に積極的に取り組むとともに，フェアなプレイを守ろうとすること，分担した役割を果たそうとすること，作戦などについての話合いに参加しようとすることなどや，健康・安全に気を配ることができるようにする。,73G12A3520000000
保健体育,1108,(3) 球技の特性や成り立ち，技術の名称や行い方，関連して高まる体力などを理解し，課題に応じた運動の取り組み方を工夫できるようにする。,73G12A3530000000
保健体育,1109,Ｆ  武道,73G12A3600000000
保健体育,1110,(1) 次の運動について，技ができる楽しさや喜びを味わい，基本動作や基本となる技ができるようにする。,73G12A3610000000
保健体育,1111,ア  柔道では，相手の動きに応じた基本動作から，基本となる技を用いて，投げたり抑えたりするなどの攻防を展開すること。,73G12A3611000000
保健体育,1112,イ  剣道では，相手の動きに応じた基本動作から，基本となる技を用いて，打ったり受けたりするなどの攻防を展開すること。,73G12A3612000000
保健体育,1113,ウ  相撲では，相手の動きに応じた基本動作から，基本となる技を用いて，押したり寄ったりするなどの攻防を展開すること。,73G12A3613000000
保健体育,1114,(2) 武道に積極的に取り組むとともに，相手を尊重し，伝統的な行動の仕方を守ろうとすること，分担した役割を果たそうとすることなどや，禁じ技を用いないなど健康・安全に気を配ることができるようにする。,73G12A3620000000
保健体育,1115,(3) 武道の特性や成り立ち，伝統的な考え方，技の名称や行い方，関連して高まる体力などを理解し，課題に応じた運動の取り組み方を工夫できるようにする。,73G12A3630000000
保健体育,1116,Ｇ  ダンス,73G12A3700000000
保健体育,1117,(1) 次の運動について，感じを込めて踊ったりみんなで踊ったりする楽しさや喜びを味わい，イメージをとらえた表現や踊りを通した交流ができるようにする。,73G12A3710000000
保健体育,1118,ア  創作ダンスでは，多様なテーマから表したいイメージをとらえ，動きに変化を付けて即興的に表現したり，変化のあるひとまとまりの表現にしたりして踊ること。,73G12A3711000000
保健体育,1119,イ  フォークダンスでは，踊り方の特徴をとらえ，音楽に合わせて特徴的なステップや動きで踊ること。,73G12A3712000000
保健体育,1120,ウ  現代的なリズムのダンスでは，リズムの特徴をとらえ，変化のある動きを組み合わせて，リズムに乗って全身で踊ること。,73G12A3713000000
保健体育,1121,(2) ダンスに積極的に取り組むとともに，よさを認め合おうとすること，分担した役割を果たそうとすることなどや，健康・安全に気を配ることができるようにする。,73G12A3720000000
保健体育,1122,(3) ダンスの特性，踊りの由来と表現の仕方，関連して高まる体力などを理解し，課題に応じた運動の取り組み方を工夫できるようにする。,73G12A3730000000
保健体育,1123,Ｈ　体育理論 ,73G12A3800000000
保健体育,1124,(1) 運動やスポーツが多様であることについて理解できるようにする。,73G1213810000000
保健体育,1125,ア　運動やスポーツは，体を動かしたり，健康を維持したりするなどの必要性や，競技に応じた力を試すなどの楽しさから生みだされ発展してきたこと。,73G1213811000000
保健体育,1126,イ　運動やスポーツには，行うこと，見ること，支えることなどの多様なかかわり方があること。,73G1213812000000
保健体育,1127,ウ　運動やスポーツには，特有の技術や戦術があり，その学び方には一定の方法があること。,73G1213813000000
保健体育,1128,(2) 運動やスポーツの意義や効果などについて理解できるようにする。,73G1223820000000
保健体育,1129,ア　運動やスポーツは，身体の発達やその機能の維持，体力の向上などの効果や自信の獲得，ストレスの解消などの心理的効果が期待できること。,73G1223821000000
保健体育,1130,イ　運動やスポーツは，ルールやマナーについて合意したり，適切な人間関係を築いたりするなどの社会性を高める効果が期待できること。,73G1223822000000
保健体育,1131,ウ　運動やスポーツを行う際は，その特性や目的，発達の段階や体調などを踏まえて運動を選ぶなど，健康・安全に留意する必要があること。,73G1223823000000
保健体育,1132,〔体育分野　第３学年〕,73G1230000000000
保健体育,1133,１　目標,73G1232000000000
保健体育,1134,(1) 運動の合理的な実践を通して，運動の楽しさや喜びを味わうとともに，知識や技能を高め，生涯にわたって運動を豊かに実践することができるようにする。,73G1232100000000
保健体育,1135,(2) 運動を適切に行うことによって，自己の状況に応じて体力の向上を図る能力を育て，心身の調和的発達を図る。,73G1232200000000
